,vignette_name,generation_number,generation_time,response,reflection_score,id
7586,Mary,4,0,Just go to class and don't get your credit.,0,epyBdWiOjII3f8L5
7587,Mary,5,0,Turn it in late for partial credit.,0,epyBdWiOjII3f8L5
7588,Mary,6,0,Offer to stay after class and redo the homework.,0,epyBdWiOjII3f8L5
7589,Andy,1,0,Take care of your father and make due with the tiny apartment.,0,epyBdWiOjII3f8L5
7590,Andy,2,0,Hire someone to stay with your father at his home.,0,epyBdWiOjII3f8L5
7591,Andy,3,0,Find a larger place that will accomodate you both comfortably.,0,epyBdWiOjII3f8L5
7592,Andy,4,0,Move into your fathers home.,0,epyBdWiOjII3f8L5
7593,Andy,5,0,Ask your other family if they can help at all.,0,epyBdWiOjII3f8L5
7594,Andy,6,0,Try to see if your father qualifies for some assistance.,0,epyBdWiOjII3f8L5
7595,Daniel,1,0,Pretend like you never had it and blame someone else.,0,epyBdWiOjII3f8L5
7596,Daniel,2,0,Excuse yourself and try to get ahold of the taxi and get it back.,0,epyBdWiOjII3f8L5
7597,Daniel,3,0,Excuse yourself and run and find something oval they can use just for the wedding ceremony.,0,epyBdWiOjII3f8L5
7598,Daniel,4,0,Find someone not in the wedding to help you out.,0,epyBdWiOjII3f8L5
7599,Daniel,5,0,Run for the hills and hope someday that your sister will forgive you.,0,epyBdWiOjII3f8L5
7600,Daniel,6,0,Fake being deathly ill so the wedding has to be postponed.,0,epyBdWiOjII3f8L5
7601,Brian,1,0,Leave it and let everyone work the overtime.,0,epyBdWiOjII3f8L5
7602,Brian,2,0,Question everyone who worked that night to see if you all can figure it out.,0,epyBdWiOjII3f8L5
7603,Brian,3,0,Put the money in from your own pocket.,0,epyBdWiOjII3f8L5
7604,Brian,4,0,Check the cameras in the bakery and see if you can notice someone taking it.,0,epyBdWiOjII3f8L5
7605,Brian,5,0,Just walk out and not worry about it. There is always another job.,0,epyBdWiOjII3f8L5
7606,Brian,6,0,Cheat the system and don't ring up items until you make up for the money in that is missing.,0,epyBdWiOjII3f8L5
7607,Darya,1,0,Buy him a new ticket.,0,epyBdWiOjII3f8L5
7608,Darya,2,0,Sneak him into the concert.,0,epyBdWiOjII3f8L5
7609,Darya,3,0,Don't worry about it is Ted's problem not yours.,0,epyBdWiOjII3f8L5
7610,Darya,4,0,Call someone close to the house and see if they can bring it.,0,epyBdWiOjII3f8L5
7611,Darya,5,0,Don't go to the concert at all instead have some dinner and drinks.,0,epyBdWiOjII3f8L5
7612,Darya,6,0,Offer to give Ted your ticket and pretend that you have somewhere else you want to be anyway.,0,epyBdWiOjII3f8L5
7613,Erica,1,0,Call the police.,0,epyBdWiOjII3f8L5
7614,Erica,2,0,Call the Animal Control headquarters.,0,epyBdWiOjII3f8L5
7615,Erica,3,0,Brake the window and  get the dog out.,0,epyBdWiOjII3f8L5
7616,Erica,4,0,Get mall security to deal with it.,0,epyBdWiOjII3f8L5
7617,Erica,5,0,Pretend that you didn't see it and go about your business.,0,epyBdWiOjII3f8L5
7618,Erica,6,0,Have the mall page the car plates and have them come out to the car.,0,epyBdWiOjII3f8L5
7619,Heinz,1,0,Borrow money from friends.,0,epyBdWiOjII3f8L5
7620,Heinz,2,0,Borrow money from family.,0,epyBdWiOjII3f8L5
7621,Heinz,3,0,Steal the medication from the pharmacy.,0,epyBdWiOjII3f8L5
7622,Heinz,4,0,Work extra shifts and hope you can make the money in time to still help your significant other.,0,epyBdWiOjII3f8L5
7623,Heinz,5,0,Set up a go fund me page.,0,epyBdWiOjII3f8L5
7624,Heinz,6,0,See if the hospital has an assistance program that will help.,0,epyBdWiOjII3f8L5
7625,Heinz,1,0,Do a fundraiser.,0,XFWanetKbxP9zSZD
7626,Heinz,2,0,Gofundme.com,0,XFWanetKbxP9zSZD
7627,Heinz,3,0,Ask family for help.,0,XFWanetKbxP9zSZD
7628,Heinz,4,0,Ask nonprofits for funding.,0,XFWanetKbxP9zSZD
7629,Heinz,5,0,Sell my house.,0,XFWanetKbxP9zSZD
7630,Heinz,6,0,Look for alternative treatments.,0,XFWanetKbxP9zSZD
7631,Mary,1,0,Expain the situation to the teacher.,0,XFWanetKbxP9zSZD
7632,Mary,2,0,Turn it in after school.,0,XFWanetKbxP9zSZD
7633,Mary,3,0,Have your mom drop it off.,0,XFWanetKbxP9zSZD
7634,Mary,4,0,Ask for an extension.,0,XFWanetKbxP9zSZD
7635,Mary,5,0,Do a duplicate quickly.,0,XFWanetKbxP9zSZD
7636,Mary,6,0,Skip class.,0,XFWanetKbxP9zSZD
7637,Jeff,1,0,Call a coworker to cover me.,0,XFWanetKbxP9zSZD
7638,Jeff,2,0,Lock up the store and leave.,0,XFWanetKbxP9zSZD
7639,Jeff,3,0,Skip court.,0,XFWanetKbxP9zSZD
7640,Jeff,4,0,Call your lawyer to let them know.,0,XFWanetKbxP9zSZD
7641,Jeff,5,0,Show up late to court.,0,XFWanetKbxP9zSZD
7642,Jeff,6,0,Keep waiting on your boss.,0,XFWanetKbxP9zSZD
7643,Brian,1,0,Pay out of my pocket.,0,XFWanetKbxP9zSZD
7644,Brian,2,0,Take money from the tip jar.,0,XFWanetKbxP9zSZD
7645,Brian,3,0,Double check the math.,0,XFWanetKbxP9zSZD
7646,Brian,4,0,Ask the employees to see what could have happened.,0,XFWanetKbxP9zSZD
7647,Brian,5,0,Check the cameras.,0,XFWanetKbxP9zSZD
7648,Brian,6,0,Tell the manager.,0,XFWanetKbxP9zSZD
7649,Cameron,1,0,Giver her a ride all the way there.,0,XFWanetKbxP9zSZD
7650,Cameron,2,0,Take her as far as your house.,0,XFWanetKbxP9zSZD
7651,Cameron,3,0,Decline to give her a ride.,0,XFWanetKbxP9zSZD
7652,Cameron,4,0,Ask for payment for the ride.,0,XFWanetKbxP9zSZD
7653,Cameron,5,0,Offer to call them an Uber or cab.,0,XFWanetKbxP9zSZD
7654,Cameron,6,0,Ignore them completely.,0,XFWanetKbxP9zSZD
7655,Darya,1,0,He could buy another ticket there.,0,XFWanetKbxP9zSZD
7656,Darya,2,0,Turn around and get it.,0,XFWanetKbxP9zSZD
7657,Darya,3,0,Ask someone he lives with to bring it there.,0,XFWanetKbxP9zSZD
7658,Darya,4,0,Try to sneak Ted in.,0,XFWanetKbxP9zSZD
7659,Darya,5,0,Leave Ted to figure it out and go into the show.,0,XFWanetKbxP9zSZD
7660,Darya,6,0,Offer to buy Ted another ticket.,0,XFWanetKbxP9zSZD
7661,Eva,1,0,Leave them there to figure it out.,0,XFWanetKbxP9zSZD
7662,Eva,2,0,Cut the arm off.,0,XFWanetKbxP9zSZD
7663,Eva,3,0,Leave them to find a place with service.,0,XFWanetKbxP9zSZD
7664,Eva,4,0,Keep trying to get their arm out.,0,XFWanetKbxP9zSZD
7665,Eva,5,0,Look for water.,0,XFWanetKbxP9zSZD
7666,Eva,6,0,Stay the night and figure it out in the morning.,0,XFWanetKbxP9zSZD
7667,Andy,1,0,Ask another family member to take him.,0,XFWanetKbxP9zSZD
7668,Andy,2,0,Move into his house to take care of him.,0,XFWanetKbxP9zSZD
7669,Andy,3,0,Try to find cheap in home care.,0,XFWanetKbxP9zSZD
7670,Andy,4,0,Move him in with me.,0,XFWanetKbxP9zSZD
7671,Andy,5,0,Look for government assistance.,0,XFWanetKbxP9zSZD
7672,Andy,6,0,Gofundme campaign to raise the money.,0,XFWanetKbxP9zSZD
7673,Daniel,1,0,Apologize profusely.,0,XFWanetKbxP9zSZD
7674,Daniel,2,0,Call the cab company.,0,XFWanetKbxP9zSZD
7675,Daniel,3,0,Offer them one of your rings temporarily.,0,XFWanetKbxP9zSZD
7676,Daniel,4,0,Go outside to see if the cab is still there.,0,XFWanetKbxP9zSZD
7677,Daniel,5,0,Explain what happened and you'll deal with it after the ceremony.,0,XFWanetKbxP9zSZD
7678,Daniel,6,0,Offer to buy them a new ring.,0,XFWanetKbxP9zSZD
7679,Erica,1,0,Call the police.,0,XFWanetKbxP9zSZD
7680,Erica,2,0,Break a window.,0,XFWanetKbxP9zSZD
7681,Erica,3,0,Try to push a window open.,0,XFWanetKbxP9zSZD
7682,Erica,4,0,Try to open the doors.,0,XFWanetKbxP9zSZD
7683,Erica,5,0,Call animal control.,0,XFWanetKbxP9zSZD
7684,Erica,6,0,Wait to make sure the dog is ok.,0,XFWanetKbxP9zSZD
7685,Heinz,1,0,sell something,0,AH6ctAtIcK7jMWMM
7686,Heinz,2,0,ask a friend or relative,0,AH6ctAtIcK7jMWMM
7687,Heinz,3,0,Talk to the doctor to see if there is a generic that is cheaper,0,AH6ctAtIcK7jMWMM
7688,Heinz,4,0,Talk to my boss for an advance,0,AH6ctAtIcK7jMWMM
7689,Heinz,5,0,Talk to the drug company to see if they have a program for us to use,0,AH6ctAtIcK7jMWMM
7690,Heinz,6,0,Use a credit card to purchase,0,AH6ctAtIcK7jMWMM
7691,Erica,1,0,Try to open doors,0,AH6ctAtIcK7jMWMM
7692,Erica,2,0,Go into the business associated with the parking lot and ask them to page the owner,0,AH6ctAtIcK7jMWMM
7693,Erica,3,0,call 911,0,AH6ctAtIcK7jMWMM
7694,Erica,4,0,break window,0,AH6ctAtIcK7jMWMM
7695,Erica,5,0,yell for help,0,AH6ctAtIcK7jMWMM
7696,Erica,6,0,ignore the situation,0,AH6ctAtIcK7jMWMM
7697,Brian,1,0,pay the balance missing,0,AH6ctAtIcK7jMWMM
7698,Brian,2,0,talk to my manager about the problem,0,AH6ctAtIcK7jMWMM
7699,Brian,3,0,balance again and see if i made a mistake,0,AH6ctAtIcK7jMWMM
7700,Brian,4,0,quit in embarrassment,0,AH6ctAtIcK7jMWMM
7701,Brian,5,0,Do nothing and make everybody work ot,0,AH6ctAtIcK7jMWMM
7702,Brian,6,0,Cheat and say the money is there even though it would be discovered later.,0,AH6ctAtIcK7jMWMM
7703,Jeff,1,0,text message/call my boss,0,AH6ctAtIcK7jMWMM
7704,Jeff,2,0,call the court and explain the situation to see if the appointment can be delayed,0,AH6ctAtIcK7jMWMM
7705,Jeff,3,0,Call a coworker and beg them to take over for you,0,AH6ctAtIcK7jMWMM
7706,Jeff,4,0,Call boss and quit,0,AH6ctAtIcK7jMWMM
7707,Jeff,5,0,Lock up the store and close it so you can go,0,AH6ctAtIcK7jMWMM
7708,Jeff,6,0,Ignore the court appointment and continue working,0,AH6ctAtIcK7jMWMM
7709,Cameron,1,0,Help the lady by taking her where she needs to go,0,AH6ctAtIcK7jMWMM
7710,Cameron,2,0,Tell her you can't help her as you have an emergency,0,AH6ctAtIcK7jMWMM
7711,Cameron,3,0,tell her you can't help her as you don't have enough gas,0,AH6ctAtIcK7jMWMM
7712,Cameron,4,0,Call her an uber,0,AH6ctAtIcK7jMWMM
7713,Cameron,5,0,Ask somebody else at the gas station if they can help,0,AH6ctAtIcK7jMWMM
7714,Cameron,6,0,Ask the lady to walk as you can't help,0,AH6ctAtIcK7jMWMM
7715,Mary,1,0,Call Mom and ask her to bring assignment quickly,0,AH6ctAtIcK7jMWMM
7716,Mary,2,0,Tell the teacher what happened and ask if you can turn in tomorrow,0,AH6ctAtIcK7jMWMM
7717,Mary,3,0,Quickly try to do what you can of the homework before class,0,AH6ctAtIcK7jMWMM
7718,Mary,4,0,Skip class,0,AH6ctAtIcK7jMWMM
7719,Mary,5,0,Feign a stomach ache and go home,0,AH6ctAtIcK7jMWMM
7720,Mary,6,0,Don't turn in the assignment and face the consequences,0,AH6ctAtIcK7jMWMM
7721,Darya,1,0,Tell Ted to go get the ticket and you can meet when he comes back.,0,AH6ctAtIcK7jMWMM
7722,Darya,2,0,"Go with Ted to his house to get the ticket, miss part of the show",0,AH6ctAtIcK7jMWMM
7723,Darya,3,0,"You offer to go to get the ticket, let Ted use yours so he can go in",0,AH6ctAtIcK7jMWMM
7724,Darya,4,0,Call a friend or relative near the ticket and ask them to bring it quickly,0,AH6ctAtIcK7jMWMM
7725,Darya,5,0,Buy another ticket at the box office if there are some available,0,AH6ctAtIcK7jMWMM
7726,Darya,6,0,Do not go to the concert and do something else.,0,AH6ctAtIcK7jMWMM
7727,Daniel,1,0,Stop the ceremony and announce that there is a problem,0,AH6ctAtIcK7jMWMM
7728,Daniel,2,0,Use a ring off your own finger for now so they can get married and address the problem afterwards,0,AH6ctAtIcK7jMWMM
7729,Daniel,3,0,Slip away and call the cab company to see if they have the ring,0,AH6ctAtIcK7jMWMM
7730,Daniel,4,0,"Slip away and beg somebody in the crowd to loan a ring so the wedding can commence, dealing with missing ring later",0,AH6ctAtIcK7jMWMM
7731,Daniel,5,0,Continue with the ceremony but act like you have an invisible ring when it is asked for,0,AH6ctAtIcK7jMWMM
7732,Daniel,6,0,"Laugh when you are asked for the ring and announce it is gone, gone, gone.",0,AH6ctAtIcK7jMWMM
7733,Eva,1,0,"If you have something slick, put it around her arm to see if it will loosen her arm.  (Butter, anything.)",0,AH6ctAtIcK7jMWMM
7734,Eva,2,0,Tell her you need to go get help and need to hike to where 911 can be called.,0,AH6ctAtIcK7jMWMM
7735,Eva,3,0,Tell her you need to go home and leave her behind.,0,AH6ctAtIcK7jMWMM
7736,Eva,4,0,Cut off her arm and use a tourniquet to keep her from bleeding to death.,0,AH6ctAtIcK7jMWMM
7737,Eva,5,0,Look for nearby water so you do not die of thirst.,0,AH6ctAtIcK7jMWMM
7738,Eva,6,0,Do nothing and continue trying to get her arm out in vain.,0,AH6ctAtIcK7jMWMM
7739,Andy,1,0,Get a sleeper sofa and offer to sleep there so your Dad can take your bedroom.,0,AH6ctAtIcK7jMWMM
7740,Andy,2,0,Call social services and explain the situation asking for help,0,AH6ctAtIcK7jMWMM
7741,Andy,3,0,Move into your father's home and take care of him there,0,AH6ctAtIcK7jMWMM
7742,Andy,4,0,Ask relatives or friends to help take care of your father.,0,AH6ctAtIcK7jMWMM
7743,Andy,5,0,Check to see how much it would be to get a person to help take care of him as it could be cheaper.,0,AH6ctAtIcK7jMWMM
7744,Andy,6,0,Just ignore the situation and let your father suffer.,0,AH6ctAtIcK7jMWMM
7745,Erica,1,0,Call 911,0,Go8iCDOkVADNLKZc
7746,Erica,2,0,break the window,0,Go8iCDOkVADNLKZc
7747,Erica,3,0,Call the mall security to make an annoucement in the mall,0,Go8iCDOkVADNLKZc
7748,Erica,4,0,Wait for police,0,Go8iCDOkVADNLKZc
7749,Erica,5,0,Wait for the owner,0,Go8iCDOkVADNLKZc
7750,Erica,6,0,Try to open the car,0,Go8iCDOkVADNLKZc
7751,Darya,1,0,I would go out somewhere with him,0,Go8iCDOkVADNLKZc
7752,Darya,2,0,Call a family member to bring the ticket,0,Go8iCDOkVADNLKZc
7753,Darya,3,0,I would get upset,0,Go8iCDOkVADNLKZc
7754,Darya,4,0,I would by a ticket from some one there,0,Go8iCDOkVADNLKZc
7755,Darya,5,0,I would go with back to his house with hime,0,Go8iCDOkVADNLKZc
7756,Darya,6,0,I would give my tiquet to him.,0,Go8iCDOkVADNLKZc
7757,Eva,1,0,I will try to get service to call 911,0,Go8iCDOkVADNLKZc
7758,Eva,2,0,I would leave her there to find someone to help,0,Go8iCDOkVADNLKZc
7759,Eva,3,0,I would cut her arm,0,Go8iCDOkVADNLKZc
7760,Eva,4,0,I would stay with her until some one comes,0,Go8iCDOkVADNLKZc
7761,Eva,5,0,I would stay with her until we die of dehydration,0,Go8iCDOkVADNLKZc
7762,Eva,6,0,I would keep trying to pull her arm out,0,Go8iCDOkVADNLKZc
7763,Andy,1,0,I would bring him home with me,0,Go8iCDOkVADNLKZc
7764,Andy,2,0,I would move to his house.,0,Go8iCDOkVADNLKZc
7765,Andy,3,0,I would call some friends to help me out,0,Go8iCDOkVADNLKZc
7766,Andy,4,0,I would take him to a family's house,0,Go8iCDOkVADNLKZc
7767,Andy,5,0,I would find any other place where I they can take care of him,0,Go8iCDOkVADNLKZc
7768,Andy,6,0,I would take him to the hospital,0,Go8iCDOkVADNLKZc
7769,Cameron,1,0,I would not take her,0,Go8iCDOkVADNLKZc
7770,Cameron,2,0,I would pay for a taxi,0,Go8iCDOkVADNLKZc
7771,Cameron,3,0,I would order an Uber to take her,0,Go8iCDOkVADNLKZc
7772,Cameron,4,0,I would give her money for her to find a way to get her,0,Go8iCDOkVADNLKZc
7773,Cameron,5,0,I would tell her that I donot have money,0,Go8iCDOkVADNLKZc
7774,Cameron,6,0,I would ask other people around to take her.,0,Go8iCDOkVADNLKZc
7775,Mary,1,0,Call my mom to tell her to bring the homework,0,Go8iCDOkVADNLKZc
7776,Mary,2,0,Tell the professor what happened,0,Go8iCDOkVADNLKZc
7777,Mary,3,0,I would just not turn in the homework,0,Go8iCDOkVADNLKZc
7778,Mary,4,0,I would go back home and bring the homework late,0,Go8iCDOkVADNLKZc
7779,Mary,5,0,I would ask a friend if he or she would bring it to me,0,Go8iCDOkVADNLKZc
7780,Mary,6,0,I would lie to my teacher,0,Go8iCDOkVADNLKZc
7781,Jeff,1,0,I would call the court to see if I could change the appointment,0,Go8iCDOkVADNLKZc
7782,Jeff,2,0,I would close the store and leave,0,Go8iCDOkVADNLKZc
7783,Jeff,3,0,I would stay until the owner gets there,0,Go8iCDOkVADNLKZc
7784,Jeff,4,0,I would call the owner and tell him or her that I am mad,0,Go8iCDOkVADNLKZc
7785,Jeff,5,0,I would call another worker to see if he or she can be there faster than the owner,0,Go8iCDOkVADNLKZc
7786,Jeff,6,0,I would tell someone at the store to wait for the manager and leave.,0,Go8iCDOkVADNLKZc
7787,Heinz,1,0,I would ask for a loan,0,Go8iCDOkVADNLKZc
7788,Heinz,2,0,I would ask for money to friends,0,Go8iCDOkVADNLKZc
7789,Heinz,3,0,I would do a raffle to help  my friend,0,Go8iCDOkVADNLKZc
7790,Heinz,4,0,I would use facebook and instagram to create a page to help my friend,0,Go8iCDOkVADNLKZc
7791,Heinz,5,0,I would tell her that I can't help her this time,0,Go8iCDOkVADNLKZc
7792,Heinz,6,0,I would write a check and hope it does not bounce.,0,Go8iCDOkVADNLKZc
7793,Brian,1,0,I would recount the resgister,0,Go8iCDOkVADNLKZc
7794,Brian,2,0,I would ask all the employees if something happened,0,Go8iCDOkVADNLKZc
7795,Brian,3,0,I would check the videos to see if someone stole something,0,Go8iCDOkVADNLKZc
7796,Brian,4,0,I would check the videos to see if someone gave the wrong change,0,Go8iCDOkVADNLKZc
7797,Brian,5,0,I would stay to work overtime,0,Go8iCDOkVADNLKZc
7798,Brian,6,0,I would put the money in as the last resort,0,Go8iCDOkVADNLKZc
7799,Daniel,1,0,I would run to see if the taxi is there,0,Go8iCDOkVADNLKZc
7800,Daniel,2,0,I would call the taxi company to see if they know what taxi I took,0,Go8iCDOkVADNLKZc
7801,Daniel,3,0,I would tell them that I don't have it,0,Go8iCDOkVADNLKZc
7802,Daniel,4,0,I would tell my sister that the wedding ring is not very important,0,Go8iCDOkVADNLKZc
7803,Daniel,5,0,I would give her mine,0,Go8iCDOkVADNLKZc
7804,Daniel,6,0,I would go buy one.,0,Go8iCDOkVADNLKZc
7805,Andy,1,0,Get a larger apartment to accomodate both my father and me.,0,GSNSFCTejMaohAeR
7806,Andy,2,0,Ask my family for help.,0,GSNSFCTejMaohAeR
7807,Andy,3,0,Get a second job.,0,GSNSFCTejMaohAeR
7808,Andy,4,0,Apply for some government help.,0,GSNSFCTejMaohAeR
7809,Andy,5,0,"Look for an affordable, in-home caregiver.",0,GSNSFCTejMaohAeR
7810,Andy,6,0,"My father and I move to a different country, where living costs are more affordable.",0,GSNSFCTejMaohAeR
7811,Cameron,1,0,I could just be nice and drive her where she wants to go.,0,GSNSFCTejMaohAeR
7812,Cameron,2,0,I could tell her no.,0,GSNSFCTejMaohAeR
7813,Cameron,3,0,I could tell her to ask someone else.,0,GSNSFCTejMaohAeR
7814,Cameron,4,0,I could have an Uber or some other taxi service take her.,0,GSNSFCTejMaohAeR
7815,Cameron,5,0,I could just ignore her.,0,GSNSFCTejMaohAeR
7816,Cameron,6,0,"I could give her money, so she could catch public transport.",0,GSNSFCTejMaohAeR
7817,Brian,1,0,I could just put my own money into the register.,0,GSNSFCTejMaohAeR
7818,Brian,2,0,I could report the missing money.,0,GSNSFCTejMaohAeR
7819,Brian,3,0,I could ask the bakery's staff about it.,0,GSNSFCTejMaohAeR
7820,Brian,4,0,I could simply just allow the staff to work overtime.,0,GSNSFCTejMaohAeR
7821,Brian,5,0,I could say that I was responsible for it missing.,0,GSNSFCTejMaohAeR
7822,Brian,6,0,Or I could put blame on the staff.,0,GSNSFCTejMaohAeR
7823,Darya,1,0,I could give him my ticket.,0,GSNSFCTejMaohAeR
7824,Darya,2,0,I could just let him miss the concert.,0,GSNSFCTejMaohAeR
7825,Darya,3,0,I could ask around if anyone is willing to sell their ticket.,0,GSNSFCTejMaohAeR
7826,Darya,4,0,I could suggest we both miss the concert and go the next time.,0,GSNSFCTejMaohAeR
7827,Darya,5,0,I could take the chance and drive back to get the ticket.,0,GSNSFCTejMaohAeR
7828,Darya,6,0,I could do nothing and let whatever is to happen just transpire.,0,GSNSFCTejMaohAeR
7829,Eva,1,0,"I could continue trying, as I'm very persistent.",0,GSNSFCTejMaohAeR
7830,Eva,2,0,I could go for help.,0,GSNSFCTejMaohAeR
7831,Eva,3,0,I could look around for some object that would assist me.,0,GSNSFCTejMaohAeR
7832,Eva,4,0,I could make some cover for my friend and attempt to help when the sun goes down.,0,GSNSFCTejMaohAeR
7833,Eva,5,0,I could just give up and leave her there.,0,GSNSFCTejMaohAeR
7834,Eva,6,0,I could do nothing and wait for someone to pass by for help.,0,GSNSFCTejMaohAeR
7835,Erica,1,0,I could break the window and rescue the dog.,0,GSNSFCTejMaohAeR
7836,Erica,2,0,I could get the car make and license plate and into the mall and ask that they page the owner.,0,GSNSFCTejMaohAeR
7837,Erica,3,0,I could ask for help from the mall security.,0,GSNSFCTejMaohAeR
7838,Erica,4,0,I could call the police.,0,GSNSFCTejMaohAeR
7839,Erica,5,0,I could do nothing and just ignore it.,0,GSNSFCTejMaohAeR
7840,Erica,6,0,I could check if the car door was locked.,0,GSNSFCTejMaohAeR
7841,Mary,1,0,I could tell the teacher what happened.,0,GSNSFCTejMaohAeR
7842,Mary,2,0,I could lie and make up some kind of excuse.,0,GSNSFCTejMaohAeR
7843,Mary,3,0,I could call my mom and ask her to bring it.,0,GSNSFCTejMaohAeR
7844,Mary,4,0,I could just go back home myself and retrieve it.,0,GSNSFCTejMaohAeR
7845,Mary,5,0,I could do nothing and take the heat.,0,GSNSFCTejMaohAeR
7846,Mary,6,0,I could blame mom for taking it out.,0,GSNSFCTejMaohAeR
7847,Jeff,1,0,I could just walk out and go to my appointment.,0,GSNSFCTejMaohAeR
7848,Jeff,2,0,I could continue trying to call my boss.,0,GSNSFCTejMaohAeR
7849,Jeff,3,0,I could call a co-worker and ask if they would be willing to help.,0,GSNSFCTejMaohAeR
7850,Jeff,4,0,I could close to the store and go to my appointment.,0,GSNSFCTejMaohAeR
7851,Jeff,5,0,I could call and ask if they could reschedule my appointment.,0,GSNSFCTejMaohAeR
7852,Jeff,6,0,I could call a friend to see if they would come in just to watch the shop.,0,GSNSFCTejMaohAeR
7853,Heinz,1,0,I could take out a loan.,0,GSNSFCTejMaohAeR
7854,Heinz,2,0,"I could, of course, use a credit card and pay back later.",0,GSNSFCTejMaohAeR
7855,Heinz,3,0,I could ask a family member for help.,0,GSNSFCTejMaohAeR
7856,Heinz,4,0,I could ask a friend for help.,0,GSNSFCTejMaohAeR
7857,Heinz,5,0,I could pray to God and hope that He would save my significant other.,0,GSNSFCTejMaohAeR
7858,Heinz,6,0,I could become desperate and hold up the pharmacy for the medication my significant other needed.,0,GSNSFCTejMaohAeR
7859,Daniel,1,0,I could call the taxi service and see if they can locate the taxi driver.,0,GSNSFCTejMaohAeR
7860,Daniel,2,0,I could tell my sister and see what she suggests.,0,GSNSFCTejMaohAeR
7861,Daniel,3,0,I could make up some lie.,0,GSNSFCTejMaohAeR
7862,Daniel,4,0,I could ask if they were able to do without the ring for the ceremony.,0,GSNSFCTejMaohAeR
7863,Daniel,5,0,I could replace the ring.,0,GSNSFCTejMaohAeR
7864,Daniel,6,0,I could do nothing and have my butt chewed out.,0,GSNSFCTejMaohAeR
7865,Darya,1,0,Try to access the ticket online via a cell phone.,0,4VOu14Hcmp3ewbYp
7866,Darya,2,0,Ask an attendant for assistance.,0,4VOu14Hcmp3ewbYp
7867,Darya,3,0,Skip the concert and do something else with Ted.,0,4VOu14Hcmp3ewbYp
7868,Darya,4,0,Go without Ted.,0,4VOu14Hcmp3ewbYp
7869,Darya,5,0,Try to sneak in Ted.,0,4VOu14Hcmp3ewbYp
7870,Darya,6,0,Find somewhere nearby to print a new ticket.,0,4VOu14Hcmp3ewbYp
7871,Andy,1,0,Have him move into your apartment anyway.,0,4VOu14Hcmp3ewbYp
7872,Andy,2,0,See if any other family can take him in.,0,4VOu14Hcmp3ewbYp
7873,Andy,3,0,See if hiring someone to come care for him at his home is affordable.,0,4VOu14Hcmp3ewbYp
7874,Andy,4,0,Look for financial assistance.,0,4VOu14Hcmp3ewbYp
7875,Andy,5,0,Have your father go into debt to affort the retirment home.,0,4VOu14Hcmp3ewbYp
7876,Andy,6,0,Have your father moe a little closer to you so you can keep an eye on him.,0,4VOu14Hcmp3ewbYp
7877,Daniel,1,0,Tell my sister what happened.,0,4VOu14Hcmp3ewbYp
7878,Daniel,2,0,Tell someone other than my sister what happened.,0,4VOu14Hcmp3ewbYp
7879,Daniel,3,0,Find something to stand in for the ring temporarily.,0,4VOu14Hcmp3ewbYp
7880,Daniel,4,0,See if I can get ahold of the taxi somehow.,0,4VOu14Hcmp3ewbYp
7881,Daniel,5,0,Pause the ceremony.,0,4VOu14Hcmp3ewbYp
7882,Daniel,6,0,Pretend the ring is there and slip my sister a message to play along.,0,4VOu14Hcmp3ewbYp
7883,Brian,1,0,Put in my own money to make up the difference.,0,4VOu14Hcmp3ewbYp
7884,Brian,2,0,Put out a tip jar to collect money to add to the register.,0,4VOu14Hcmp3ewbYp
7885,Brian,3,0,Address the other employees and ask them to help make up the difference.,0,4VOu14Hcmp3ewbYp
7886,Brian,4,0,See if someone stole the money.,0,4VOu14Hcmp3ewbYp
7887,Brian,5,0,Ask my manager to be understanding.,0,4VOu14Hcmp3ewbYp
7888,Brian,6,0,Fudge some numbers so that the register looks correct.,0,4VOu14Hcmp3ewbYp
7889,Heinz,1,0,Steal the medicine.,0,4VOu14Hcmp3ewbYp
7890,Heinz,2,0,Steal money with which to get the medicine.,0,4VOu14Hcmp3ewbYp
7891,Heinz,3,0,Ask family or help.,0,4VOu14Hcmp3ewbYp
7892,Heinz,4,0,Fundraise.,0,4VOu14Hcmp3ewbYp
7893,Heinz,5,0,Look into financial assistance programs.,0,4VOu14Hcmp3ewbYp
7894,Heinz,6,0,Take out a loan.,0,4VOu14Hcmp3ewbYp
7895,Cameron,1,0,Take her along and accept the lost time.,0,4VOu14Hcmp3ewbYp
7896,Cameron,2,0,Ask to be financially compensated for the last time.,0,4VOu14Hcmp3ewbYp
7897,Cameron,3,0,Refuse her.,0,4VOu14Hcmp3ewbYp
7898,Cameron,4,0,"Help her find another means of transporaton, like a bus.",0,4VOu14Hcmp3ewbYp
7899,Cameron,5,0,Pay for her to get a taxi.,0,4VOu14Hcmp3ewbYp
7900,Cameron,6,0,Take her as far as I need to and have her figure the rest out on her own.,0,4VOu14Hcmp3ewbYp
7901,Jeff,1,0,Call another employee to help out.,0,4VOu14Hcmp3ewbYp
7902,Jeff,2,0,"Close the store and leave, leaving a note.",0,4VOu14Hcmp3ewbYp
7903,Jeff,3,0,Call the court and explain the situation.,0,4VOu14Hcmp3ewbYp
7904,Jeff,4,0,Call the manager of another store if it is a chain.,0,4VOu14Hcmp3ewbYp
7905,Jeff,5,0,Call a friend to come wait for my boss.,0,4VOu14Hcmp3ewbYp
